t,Q05_S_p,Q25_S_p,Mean_S_p,Q75_S_p,Q95_S_p,Q05_I_p,Q25_I_p,Mean_I_p,Q75_I_p,Q95_I_p,Q05_I_v,Q25_I_v,Mean_I_v,Q75_I_v,Q95_I_v
10.0,0.10749273266180577,0.28464804081318246,0.43603618317693826,0.5888542872453438,0.7376932372062763,0.19040067978901154,0.2813212389104147,0.3593400609922811,0.4391803154787652,0.5237982104586659,0.10078374736729649,0.29764124571621603,1.7670297076654458,1.729974842839017,6.741567710875708
11.0,0.1260245495662305,0.3189989078227716,0.4732939948234055,0.6356154569513454,0.7806595089935711,0.16146354647180014,0.2525120734427826,0.33726233301417846,0.4240232789551554,0.5174947970571923,0.08201910717885273,0.23431600997090352,1.5150416393295807,1.4503731652676848,5.590100098858064
12.0,0.13892687686581212,0.35662525010924717,0.5097386110488508,0.6779446357751688,0.8128111027063405,0.13763884268184867,0.224764479997216,0.31517702934282127,0.4038399423214401,0.508567910894647,0.06612563724705724,0.1933616456385965,1.3210640374591776,1.1786772647456418,4.937585052992415
13.0,0.15405224724872066,0.3954363137808036,0.5446199589220783,0.7159684013533679,0.8369646800475014,0.11800036492595602,0.19880687858250426,0.29383050466895017,0.38339380496112957,0.5000719170456565,0.057000121081295894,0.1594482086435215,1.1542253325900969,1.0008498806326585,4.294497629399575
14.0,0.1753999060313347,0.4312137118133865,0.5773478691396566,0.7510668886371151,0.8629654580087947,0.09956790205471229,0.17583098919068163,0.27348228444766504,0.3622848965725688,0.49101751091580564,0.048293613979645864,0.13578687980648801,1.0038267418008022,0.8502227485247068,3.6198209574066493
15.0,0.19727170995621982,0.46742066333753857,0.6073152511055717,0.7792479354959285,0.8820167560771839,0.0854376918171137,0.15594308736486695,0.25438990285572505,0.34038104263632063,0.4808856282006833,0.04061563222156946,0.11423798533829109,0.8631073118311756,0.7108829681193388,3.109552358637757
16.0,0.21883856942536398,0.5008379122687151,0.6353004097749705,0.8024641738326029,0.8982784058830502,0.07357147551031788,0.13750263016439057,0.23633619689192972,0.3194106932756127,0.46855454228290244,0.03605770180834498,0.0998148878594369,0.7483739950636887,0.6143285639502974,2.7659734086635646
17.0,0.2396307096068015,0.5346474994240711,0.6608601679987788,0.8250902551711047,0.9109425543767254,0.06336466501602459,0.12239589160402409,0.21974926805192704,0.2989320340972277,0.45484470894568935,0.03386666495635291,0.08891345571860601,0.6582667278627957,0.5248244368665649,2.387857529501637
18.0,0.26258781120950453,0.5702143850041212,0.6841591947202575,0.8429653051463731,0.9213668264508781,0.05501541913199377,0.10831532231204974,0.20447514433393293,0.2779505649556172,0.4449544168789394,0.030517538722554735,0.08059488778739612,0.5795746403397023,0.4508503366801018,2.1076194480550683
19.0,0.28858773995277637,0.6018580353385836,0.7059242226777311,0.8590939542920435,0.9303658258215317,0.04808776794347733,0.09655964901350472,0.19023042462154505,0.26026830205110707,0.43005671684645813,0.027424077074707367,0.07206008299431572,0.521998587968306,0.3898331568381271,1.852282856535111
20.0,0.31254178638171476,0.6315524062872069,0.7264240305231968,0.8727481909922093,0.9382260124884114,0.042129708671928306,0.08691106406235492,0.17688778252275483,0.2392206288875845,0.416717878006902,0.02646808287816254,0.06481523206275093,0.45782975219277816,0.3485890322171759,1.6327420295269897
21.0,0.3371521376280342,0.6574672375409719,0.7448222566416164,0.8851909570134417,0.9441590403573598,0.03775903938774625,0.07798345747075787,0.16472640079086626,0.22295894010032924,0.4032888093531629,0.02427580113823766,0.06023317101713461,0.40750104326997644,0.3075273620027052,1.41614766466333
22.0,0.3649932058087828,0.6818085237626468,0.7615751879663515,0.8960694541442475,0.9492445786015723,0.03368784144742068,0.07035864079620407,0.15374288205839198,0.20773825223228004,0.3885133043152526,0.023170646883317367,0.05389001545320891,0.35564076547766615,0.2828673051717554,1.2306127523890453
23.0,0.39419065356549493,0.701493298227501,0.7764647630476249,0.9050142402491903,0.9533012691069519,0.0305932485333777,0.06318408304513269,0.14368023565464694,0.19410462987287308,0.37160748766776297,0.021753467329540217,0.05087824389934558,0.32729436506922405,0.25498654674220955,1.109532863006672
24.0,0.41795399689004353,0.7195686953158659,0.7901749615993707,0.9126692035510345,0.9566167688011595,0.028256945873063155,0.05785731310045858,0.1345392906709152,0.18088801511079233,0.3571496624171051,0.02062750638068301,0.04691496448079219,0.2932121562458313,0.2342960781697608,1.0022776764558718
25.0,0.4491340490930188,0.7410213718371311,0.8031319787096951,0.9199781859238624,0.9596262157612466,0.02589941051929118,0.05283136256458626,0.12587141924143405,0.1685859572518822,0.34119768790224575,0.02001053033306976,0.04412519167931231,0.2680855079591546,0.21521157551360623,0.9029751726252717
26.0,0.4720524110003224,0.7571858699246371,0.814712927434352,0.9259549650992625,0.9625525520086572,0.02373264962579458,0.04822604454595402,0.11811772295856414,0.15651399695923593,0.32823131159865143,0.01880591901139764,0.0411183701886968,0.24059535464852938,0.19580639776011616,0.8270493364452145
27.0,0.5001380585649648,0.7720015559850537,0.8252216805384383,0.9308821782613111,0.9645214645963427,0.02220281926746774,0.04481831426829522,0.11098135863499557,0.14597675868857785,0.313916206296313,0.017910513025130456,0.03922537027403217,0.21897498338407115,0.18568538461399656,0.7437017167352619
28.0,0.5188741982608508,0.7859175211558694,0.8345990639926396,0.9353828062647073,0.966737511219267,0.02057625497564984,0.04182734426239856,0.10469031471997613,0.13706813827729789,0.30001489452668195,0.01733519111620087,0.037317242037359734,0.20471340654697634,0.17071176865368595,0.6741558869585307
29.0,0.532175528095804,0.7992667764936933,0.8433659993206598,0.9399791991900066,0.9686483205247182,0.01952453751575292,0.03885133867598982,0.09876737052594715,0.12932652581118717,0.2852517391094504,0.01677722987702153,0.036035549498500574,0.19020847912769814,0.1597586801565263,0.6277180178139585
30.0,0.5553135984455427,0.8099399373470213,0.8508463523927697,0.9431175413969903,0.9702235100395904,0.018429207618022053,0.03629727804107717,0.09356683101402923,0.12033669739434014,0.27599664760537373,0.016504470977861948,0.03443100999944333,0.1753591616581394,0.15003435018790964,0.6094215025000504
31.0,0.5735645469949497,0.8188258723001108,0.857433508582145,0.9462078959714542,0.9714983510936535,0.017394893712787567,0.03385275233930765,0.08900914321720331,0.11422711312225994,0.2623999905542072,0.016170814990873646,0.0328390015942422,0.16573927472551037,0.14257112952279602,0.5734025044718233
32.0,0.5848312833086535,0.8284558367492093,0.8635387650333806,0.9488430141828885,0.9730250158785752,0.01640867759003021,0.03228550355736017,0.08484928955103704,0.10828187226975045,0.2517703176225648,0.015496331886648123,0.0315492073420067,0.1573250025154473,0.13239274510310625,0.5494872364237144
33.0,0.5971179083707387,0.8373924296385564,0.8690997825470215,0.950875175452361,0.9740492410078341,0.015636482678494813,0.030737234652021897,0.08117187029843774,0.10307473261447302,0.2472648816730659,0.015428200807981463,0.03087730288120754,0.1512373377280333,0.12743730288756192,0.5091792138965148
34.0,0.6099237995753695,0.8464753973881233,0.8743526675544198,0.9529564767281987,0.974711163933047,0.015119713622316946,0.029174445625316948,0.07767734766657236,0.09776798263206578,0.23540694178354288,0.014847590482882547,0.029653104399848782,0.14471138430377303,0.11918184164751747,0.4803009753672596
35.0,0.6282923395372828,0.853254155668034,0.879411144018618,0.9547715950572427,0.9756440484336412,0.014597093209556817,0.027668886518728057,0.07437507207767181,0.09170765281103643,0.23013829816785858,0.014508107028355182,0.02950203418087292,0.13919512012198854,0.1145285152291452,0.43714346941699045
36.0,0.6379130704228743,0.8612440584343376,0.8840402822435487,0.9567778563196014,0.9763096209347478,0.014188652138312566,0.026430091199657557,0.07136183868106033,0.08613621571746652,0.22194748822208657,0.014576127119989821,0.028607446496918237,0.13961421043590233,0.10995506026882977,0.4236799244921475
37.0,0.6544161098670321,0.8663231897938023,0.8880714264459696,0.9580603084250707,0.9766526116184387,0.01371485485371413,0.025275904379980268,0.06855936427379873,0.08346302287500236,0.21183665036664345,0.014237667541283298,0.027894522343945644,0.1334205908985291,0.10659419416498205,0.41701376491198305
38.0,0.6581223577658213,0.8718100449766788,0.8916412838866296,0.9593286072893618,0.9772757516555037,0.013138639259487488,0.024676914175606773,0.06617182122981603,0.08042176208056027,0.2077262510982723,0.014038342011942494,0.027408963779909548,0.12851427520098435,0.10294853984343932,0.382678730291415
39.0,0.6762882597142388,0.8771250868004968,0.8951937409505524,0.9604586552834279,0.9775314146454978,0.013067487560833826,0.024034717014084613,0.06383752207357815,0.07587969143758032,0.19724181906040428,0.014010779782466416,0.026941719707553696,0.12120627994732551,0.09860081925026136,0.3710076739507524
40.0,0.6843502539168892,0.8816715490396851,0.8983818100488032,0.961477508706985,0.977941994138839,0.012764659539534649,0.023203258800820838,0.06174869344755287,0.07329258199715516,0.19376270514210459,0.013837058131966375,0.026480592856120158,0.11723299218420406,0.09545867995880564,0.3576363829303684
41.0,0.6954524020979825,0.8855486079043411,0.9014344864591981,0.9623089726680455,0.9786666869070163,0.012529994848937987,0.022603390166447343,0.05978249237194044,0.07026905612961369,0.18660334680656127,0.013358659560450037,0.025844862861269347,0.11221499643859126,0.09317897640693118,0.3475668676532757
42.0,0.701258895492687,0.8890861367547349,0.9038412899132693,0.9630416223725671,0.9788873171053066,0.012284046187730057,0.02206679925524845,0.058128656387420444,0.06786312965731839,0.180618081469126,0.013146882959067819,0.025720799027497906,0.10972294226008691,0.09314787430825033,0.3354814978315256
43.0,0.7097440421345848,0.8919037562772948,0.9060980461833262,0.9637503012507419,0.9791063490115534,0.012086459098015496,0.02162089372614437,0.05661356505355263,0.0661568611136263,0.1755836975863874,0.013167955704727759,0.025172532510675576,0.10495028381501245,0.0909431733296864,0.32171649455915363
44.0,0.7179689670370226,0.8941985535581349,0.9082159404572984,0.9644222428375255,0.9795041925383532,0.01185998162781464,0.021097702028326292,0.055187037062564795,0.06367721270555858,0.17030595327546938,0.013052923643895964,0.025013028243411388,0.10169807748650972,0.0888764557446021,0.3195359526486397
45.0,0.7245166629442701,0.8968606360734338,0.9102094846956731,0.9650716025451119,0.9796988308233138,0.011673428978698773,0.02070919092806735,0.0538973752876787,0.0624428554001565,0.16492064699623604,0.013200373559901678,0.024683307548632898,0.09891453375285791,0.08638290677340388,0.3149781758636879
46.0,0.7301664598345811,0.8985964798880959,0.9116920147457168,0.9654356310024963,0.9799659924622915,0.01145978914229338,0.02020544342476559,0.05285872336295236,0.061000811738348926,0.16316465761406884,0.01315933194686283,0.02466689241819427,0.096985900339864,0.08535189529120346,0.2966947020227824
47.0,0.7349987901208945,0.9007435115027889,0.9135006282784959,0.9659620526603533,0.9801694759992668,0.011312133589930535,0.02001521298071653,0.05162836407110744,0.05925113544786145,0.15940327705578666,0.013058602910819225,0.02463604801996872,0.09382638538146887,0.08382641053309864,0.2923955099704876
48.0,0.7399243666757898,0.9031051995994426,0.914834011047818,0.9661040388193086,0.9800102017632351,0.011380531131853206,0.01986125272212713,0.050653612492627086,0.0581902052379164,0.15592157190838205,0.013575008829185697,0.0243703240435071,0.0920158006903252,0.08035959350971399,0.29318601006982753
49.0,0.7453164739518418,0.905484893496541,0.9159580685998397,0.9664996719252947,0.9801260838014133,0.011194685171329204,0.019686620000333957,0.0498095685735835,0.057048019615403026,0.1529411113549424,0.013317246360238207,0.02433890715410751,0.09164051826227998,0.07977983688554821,0.2886469364679971
50.0,0.7434912325860723,0.9074637145933799,0.9170554267655644,0.9665396260319886,0.9802047844942521,0.011212681620026614,0.01947578003657863,0.04897136872175833,0.055800264037217336,0.15021845230670544,0.013040347343527346,0.024572281407160095,0.09079959693260589,0.08073476899318728,0.2934082006649362
51.0,0.749495095773595,0.9081993990997818,0.9179679613947007,0.967128273505612,0.9802717479638607,0.011147530304742501,0.01922837546061514,0.04825979211697459,0.05480562274637723,0.15055453041045494,0.01296991038082325,0.023944232218285004,0.09062795471589008,0.07878606278595582,0.2855444055267058
52.0,0.748881841622816,0.9097839904264156,0.9184964193231382,0.9673722933693631,0.9804073058291981,0.011163848557495783,0.01905035727615968,0.0478306189382271,0.05394553156911637,0.1477763325074586,0.012877059122310682,0.02401634736316851,0.09041713025574302,0.07812130653704615,0.28522714852403075
53.0,0.750028211700323,0.9108455661479675,0.9190262427181799,0.9677457710543982,0.9804398009161802,0.011137063951418199,0.01888320083766202,0.04748719188884944,0.052830869477662606,0.14673596836887032,0.012941899368768432,0.02377074457175607,0.08911654280887468,0.0790881193689519,0.2783808648224197
54.0,0.7507048125159429,0.9116886759774405,0.9197096015913057,0.9678530710927735,0.9805367460306975,0.011074877302674944,0.018894359656420556,0.04706048166813455,0.052474530982428325,0.1451655813084162,0.012961700641558143,0.023588550385749224,0.08733410786343863,0.07723405509626988,0.27947265345492867
55.0,0.7532385266553503,0.9115892180655705,0.9202923328663714,0.9682664489728832,0.980608031650017,0.01098721462873315,0.018533695234633864,0.04673609782943171,0.05209677004786015,0.1447765196402997,0.012798811336291249,0.023586624307276496,0.08747758068442762,0.07739591447151851,0.27162098317969635
56.0,0.755336184564081,0.9125665749278069,0.9209187308686445,0.9683797929692269,0.9808493292214362,0.01086680336259707,0.018400131534938798,0.046347763574992595,0.051781664479408976,0.14310780347257435,0.012834710560598409,0.023598882388825515,0.08565876892232697,0.0769896094863721,0.27283086047078414
57.0,0.7574897407445499,0.9133753140343611,0.9213036893034857,0.9682652180010741,0.9808254511524059,0.010968793544877753,0.018434350047975986,0.04608607552041664,0.05098662979662519,0.14395112478535546,0.012985801871615474,0.023354806880957087,0.08708631576283365,0.07735995953971828,0.26626729956915074
58.0,0.7578349398370803,0.9140908492819274,0.921599141191766,0.968700849828834,0.9809254117257354,0.01084772995984713,0.01815878099944077,0.04585744262420963,0.050712417405484836,0.1419508683662816,0.012686665230539754,0.023302388809478398,0.08700129933388306,0.07574557598661075,0.268728965892176
59.0,0.7555434120324516,0.9131681896692129,0.9219761112855287,0.968735679981911,0.980922572260205,0.010804360674286015,0.018102525642749848,0.04566418277497675,0.0504104411533078,0.1427651262478189,0.012680227522973337,0.023039187640388138,0.08452842274997711,0.0751804328959163,0.25593944995233275
60.0,0.7640366570153048,0.9133113269991274,0.9226049903448431,0.9687908592056758,0.9810320651406164,0.010770083801902964,0.018058129647820817,0.04531749508248329,0.05103704220647691,0.14183944514663532,0.012394953545193928,0.022790180855569244,0.0841682083056538,0.07498263924855635,0.2563006421276222
61.0,0.7658805404292628,0.9147958658159295,0.923062053739557,0.9687647923214646,0.9812146246381857,0.010681534940959938,0.018067190939064972,0.04503498533731799,0.050521113476977006,0.13929856659894896,0.012570600312924675,0.02288749483461135,0.0825195237623432,0.07452347914346015,0.25624464904370775
62.0,0.7671415819703249,0.9152803016434566,0.9234606677516645,0.9684962983604659,0.9813553266997554,0.01067387182643428,0.01814206332421972,0.04481813970559116,0.049956614141817936,0.13904721958321392,0.012536155235556713,0.02270413589079052,0.0811019539807808,0.07442326372381478,0.25006288387414327
63.0,0.7660290395072537,0.915404431193859,0.924226933180902,0.9688855517513281,0.9813625990880531,0.010603474024471465,0.01800999731956223,0.04437396430836266,0.04979244120777104,0.1355499103211746,0.012513994045462728,0.022950289732127215,0.08028870823681053,0.07407654833916727,0.24811380105262212
64.0,0.7716861030346539,0.9157105251865383,0.9246180046804252,0.9690730351782831,0.9811607822592575,0.01061523000777931,0.01789800219497521,0.04412645023115139,0.04966764598881304,0.1354690631131186,0.012377940850832577,0.022999424258069136,0.08057550292117657,0.07447476633093189,0.245001688097962
65.0,0.7782330326667514,0.9160316122392668,0.9247571894308295,0.9690294401504775,0.9812205609440768,0.010540592168992976,0.01796486203580523,0.0439167388885465,0.049082727075463274,0.13174522159489951,0.012580086895351379,0.023056193811246777,0.0819632452705565,0.07503551932368448,0.25061268375182805
66.0,0.7754025347623815,0.9162970964581777,0.9249193694250145,0.9692429347357039,0.9811556354760222,0.01046283789504048,0.01780239353144959,0.04377147445597879,0.04907792221300743,0.12994501457975383,0.012597610319191741,0.02304052925768394,0.08132199374624227,0.07475256021635802,0.24676432303135548
67.0,0.7773650660381406,0.9166133063691092,0.9249520834672509,0.9695370502912283,0.9811935952344364,0.010693266490887808,0.017648415843611497,0.04371609537469777,0.04882691302271251,0.13117175617237925,0.012704415744133378,0.02289618010718442,0.08141799788295656,0.07436092652401004,0.24312925540468988
68.0,0.7767149758946992,0.9167980224026845,0.9251596645263631,0.9695253934565952,0.9813217826151458,0.010616596827662483,0.01763928454830892,0.043586450607649464,0.04900824706572773,0.13093739256177936,0.012566399823838462,0.023016263289787564,0.08136295707878512,0.07465135994258919,0.24797879057921304
69.0,0.7788053307704217,0.916691252666514,0.9253631552165746,0.9692158967049846,0.9813059021911711,0.01049038249104857,0.017789368944769075,0.04341898826284138,0.04842937388121351,0.13090849997362053,0.012500113451804103,0.02294064512573338,0.08253762396422133,0.07428520354949446,0.24606938671550338
70.0,0.7774348641963874,0.9164623343191728,0.9253524769749871,0.9691145104074188,0.9815679897320702,0.010405673791188518,0.01769771972063581,0.04343473592609471,0.04869473301853532,0.13049457576663265,0.012352388907230864,0.02255582100007858,0.08306889019676557,0.0739571492204581,0.2481834734636963
71.0,0.7801674212734155,0.9169063828309848,0.9256266318402421,0.9693545291646553,0.9815952513414714,0.010382472739030446,0.017740473080269367,0.043229499798277754,0.048461258385331864,0.12829626850365555,0.01240017041560068,0.022801677379573292,0.08389498749245257,0.0735024177650558,0.24725078637773418
72.0,0.7841219893185866,0.9171529721704246,0.9256934841119595,0.9692899179376734,0.9813436489077365,0.010430284239723309,0.01773902555754775,0.0431724380255025,0.04844338535514168,0.1270981085545681,0.01239101766953216,0.02263987978455578,0.08609978585781303,0.07333654767833317,0.25902133519538406
73.0,0.7794280946398098,0.9178645287346957,0.9257373975467941,0.9693662669594929,0.981365556300525,0.010549873521166805,0.01767844786439523,0.04314482261416104,0.04828767215049461,0.12743396541276628,0.01234125227629547,0.022650071713535624,0.08414216553649892,0.07353690831336478,0.24966303562872189
74.0,0.7774194297210036,0.9179004102467416,0.9259366007021963,0.9694108208215053,0.9812344329360032,0.01054282691022578,0.017655643492941745,0.04304274273698404,0.04811811575181878,0.12870286432907793,0.012522649907390776,0.02246056595409231,0.08471218351989979,0.07227144350997688,0.24845778642030866
75.0,0.7729076917583915,0.9183849433319021,0.9259593674062911,0.9693830557582908,0.9813116504698819,0.010583439903447041,0.017605848639508,0.04297251132203337,0.04757546210532962,0.12934323223402744,0.012675487009902212,0.02280325392866641,0.09070414587314729,0.07365679748984057,0.24367366653772202
76.0,0.7761914592980261,0.9181597487120782,0.9258690574177144,0.9694805310447836,0.9813938139921798,0.01049923488035897,0.017612714098555516,0.042988128943407415,0.04778440945813421,0.13017443304708473,0.012728752215965675,0.023004245194892463,0.08703518490616473,0.0735740017779946,0.2523253593631331
77.0,0.7746112413691167,0.9184136841850509,0.9259124486043665,0.9694076821508193,0.9812503134179549,0.01056167917297494,0.017617375736273363,0.04296942271871704,0.04774194899867685,0.13028620174597977,0.012476764132948688,0.022887086491393063,0.08484768529645638,0.07275441685067824,0.2455413478191373
78.0,0.7789716021414541,0.9188312182635013,0.9260985168523556,0.9695770931734462,0.9811865313569483,0.01054450329704947,0.017722535284524558,0.0428840899349292,0.047264533477911236,0.12997626454569094,0.012582451767503774,0.02293600924815443,0.08308760743271365,0.07207888004120099,0.24893821497182708
79.0,0.778371779978174,0.9195839349129448,0.9263242964940595,0.9694660265392162,0.9812109511481064,0.010523614788222748,0.017555966823088315,0.04286328634446321,0.04687399900506323,0.12978514289205234,0.012599499182677899,0.022734237239537387,0.08073450495926936,0.07084395668384899,0.24221103020377813
80.0,0.7806895372225569,0.9199615644512745,0.9266814595590344,0.9693248516637882,0.9811228068624925,0.010528035495683511,0.017633682283813377,0.04275385646358271,0.046822277258916,0.12849067489349417,0.012420319682655107,0.022805626195817566,0.08067570700394905,0.071322221364113,0.23383511612018062
81.0,0.7801795790364571,0.9200446417553991,0.9268802771543011,0.9693449652057722,0.9813433852498831,0.010544439934031789,0.01768964226083679,0.04264663999587386,0.04692808830717476,0.1282015786049596,0.01256877014306882,0.022886490416022347,0.08129713743260646,0.07101898845443375,0.23242566899069772
82.0,0.7849020913619171,0.9203406218380802,0.9271474230871559,0.9695356864344542,0.9813650835478317,0.010506206073558691,0.01769406881782905,0.042416065459579655,0.04691174877560266,0.12675583179719985,0.012560358514670215,0.02264904174007092,0.08185308997870377,0.07187266268169917,0.23420770678967648
83.0,0.7863842012774969,0.9197456386296154,0.9274184639339079,0.9694194056810284,0.9814222305642027,0.010472617339120352,0.01763212425012913,0.04228717991708371,0.04671075101696118,0.12568479743853989,0.012404988734803451,0.022729257897970225,0.07978898263274288,0.0710389174534382,0.23194073166981388
84.0,0.7877422477895444,0.9209595264267461,0.9278324585072651,0.9693310360662564,0.9813191708074497,0.010492619986557707,0.017549360868534498,0.04211103830034009,0.04665814845576316,0.12421745983478935,0.01251771435510205,0.02271326266193623,0.07894199899006699,0.0706475500288506,0.23514075283720076
85.0,0.7903271795538827,0.9213387154259967,0.9280302534458923,0.9696296339232178,0.981379298922844,0.010576119930732129,0.017379403882601438,0.041927622228564776,0.04597182633608922,0.12378414054523727,0.012484721969731855,0.02242048532514446,0.0793300894656083,0.07087439045182492,0.23134085687003317
86.0,0.7882455002776573,0.9213469328076798,0.9281748271334036,0.9697393672187947,0.9813472953809296,0.01047918974083272,0.017493550273824873,0.04174162053619149,0.04603473513156388,0.12148610152239459,0.012590614023390852,0.022367693904948194,0.08056652005168216,0.0710508791379803,0.2357159546842993
87.0,0.7902648533536795,0.9200222717471758,0.9280856029445433,0.9696235612610764,0.9814051328937086,0.01042614625161175,0.017451294356675445,0.041808415272708094,0.04631086098563346,0.12268052068329137,0.01246598752194401,0.022727009887333647,0.07862009597772757,0.07002956938984826,0.2375210882748874
88.0,0.7871442026841804,0.920870980524098,0.9281109260362826,0.9697920683456441,0.9816235612014009,0.010287321647609943,0.017419756866838727,0.04172340850215536,0.04615254825377778,0.1231785086255703,0.012537578980743484,0.022492275050140623,0.07978944600761768,0.07103670588128758,0.24456528783440712
89.0,0.7860072542536838,0.9204183906588483,0.9280147223269962,0.9698116320503318,0.9814187267359772,0.010515080479422118,0.01751335767903791,0.041726592409483954,0.04615622761651113,0.12476090002171286,0.012410606424957627,0.022396866931115696,0.08031427815085537,0.07108089987194,0.2428502238145728
90.0,0.785842990968316,0.9201624702654557,0.9281361280564603,0.9699249465181576,0.9812387927122973,0.010584290468348825,0.017325349007308415,0.04167245517717465,0.04583937898580134,0.1235205767724045,0.01246760857059643,0.022371610837492246,0.07839964171437783,0.07110472235379237,0.24692160781495218
91.0,0.784080463527634,0.9204175038661514,0.9280832651307221,0.9698663418302336,0.981599537764212,0.010491772639247623,0.01735094076662558,0.04170460222730113,0.046335224708270124,0.12199282662893435,0.01251300408895721,0.022372373336062346,0.07851462631525438,0.07159330976433884,0.2450333829745326
92.0,0.7820803788267696,0.9208304477901657,0.9280268378379999,0.9701206838034079,0.9815055838685516,0.010359672013200556,0.01728174345371006,0.041705810184418705,0.04624112745276694,0.1246521529109055,0.012536208007522207,0.022580510745711012,0.07815599720681451,0.07080246248998004,0.2439190711888836
93.0,0.7836888016733263,0.9210216130425944,0.9280286755603508,0.9701817333684157,0.9815806222615184,0.010335194497050844,0.01731894383965432,0.041720446216910685,0.045959270935254155,0.1255150950111978,0.012384422115423474,0.022254407977633346,0.07935173287867174,0.06987336624760954,0.24112191278873563
94.0,0.7815028106956811,0.9211085868886787,0.9280114782245086,0.9699895088890454,0.9814433055244336,0.010409283226707535,0.01726037122089026,0.04174892454974659,0.04596323429902834,0.12851499690519924,0.012446186805791879,0.02232982264997874,0.07797329648563417,0.07120286567799458,0.23901030389626882
95.0,0.7838465843141753,0.9213845773868455,0.9278727988443657,0.9702005651623739,0.9815656199223914,0.010425748980743603,0.017175017555748656,0.041831394865928136,0.04639999857356011,0.12495221501987645,0.012603207917158677,0.02254523096423499,0.07819227723177379,0.07060775066856813,0.24530702215770378
96.0,0.7813923205940512,0.9206861006303556,0.9278617262005233,0.9701807550159479,0.981727490362134,0.010285616215767932,0.017214192004270615,0.04181771548689909,0.04580584215939917,0.12682778069870487,0.012463191413038139,0.022840750279841674,0.07933226067602288,0.07077293114958243,0.24624180936795956
97.0,0.7816220168038925,0.9205914343425,0.9278373070791764,0.9701370365457501,0.9814430494943087,0.01038297578417409,0.017145945354579764,0.041816748023580264,0.04625768162144708,0.12627307104022006,0.01256608102569201,0.022523905896204212,0.0793317853643112,0.07149665817754601,0.23857556069154962
98.0,0.7824075635446327,0.9208253788602595,0.9278762562643473,0.9698571082699794,0.9813837572890964,0.010432169591167464,0.017281135931486925,0.041803785145949415,0.04605565829325649,0.1296122378534239,0.012605575556510696,0.02276805912956799,0.0795974958373258,0.07067894382272952,0.23777378484518882
99.0,0.7829505827198966,0.9213928701700366,0.9281049790781709,0.9699728416204028,0.9814099425894923,0.010423229634557716,0.017278871177576295,0.04174953784604319,0.04599843041817137,0.1274023594459012,0.012505013674794827,0.02243988568000876,0.07829612837836487,0.06985619527430982,0.2392966905149496
